POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,
Travel Insuranz,Classic,329,Days,329,Days,56,60,348.69,645.11,697.38,476.19,880.99,952.38,513.69,950.37,1027.38,596.19,1103.01,1192.38
Travel Insuranz,Classic,330,Days,330,Days,56,60,348.69,645.11,697.38,476.19,880.99,952.38,513.69,950.37,1027.38,596.19,1103.01,1192.38
Travel Insuranz,Classic,331,Days,331,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,332,Days,332,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,333,Days,333,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,334,Days,334,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,335,Days,335,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,336,Days,336,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,337,Days,337,Days,56,60,353.69,654.36,707.38,483.69,894.87,967.38,522.44,966.56,1044.88,606.19,1121.51,1212.38
Travel Insuranz,Classic,338,Days,338,Days,56,60,359.94,665.92,719.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,339,Days,339,Days,56,60,359.94,665.92,719.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,340,Days,340,Days,56,60,359.94,665.92,719.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,341,Days,341,Days,56,60,359.94,665.92,719.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,342,Days,342,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,343,Days,343,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,344,Days,344,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,345,Days,345,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,346,Days,346,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,347,Days,347,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,348,Days,348,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,349,Days,349,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,350,Days,350,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,351,Days,351,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,352,Days,352,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,353,Days,353,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,354,Days,354,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,355,Days,355,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,356,Days,356,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,357,Days,357,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,358,Days,358,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,359,Days,359,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,360,Days,360,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,361,Days,361,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,362,Days,362,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,363,Days,363,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,364,Days,364,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,365,Days,365,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,366,Days,366,Days,56,60,374.94,693.67,749.88,499.94,924.93,999.88,532.44,985.06,1064.88,624.94,1156.20,1249.88
Travel Insuranz,Classic,1,Days,1,Days,61,65,35.93,66.46,71.85,41.93,77.57,83.85,44.18,81.73,88.35,50.93,94.22,101.85
Travel Insuranz,Classic,2,Days,2,Days,61,65,35.93,66.46,71.85,41.93,77.57,83.85,44.18,81.73,88.35,50.93,94.22,101.85
Travel Insuranz,Classic,3,Days,3,Days,61,65,35.93,66.46,71.85,41.93,77.57,83.85,44.18,81.73,88.35,50.93,94.22,101.85
Travel Insuranz,Classic,4,Days,4,Days,61,65,35.93,66.46,71.85,41.93,77.57,83.85,44.18,81.73,88.35,50.93,94.22,101.85
Travel Insuranz,Classic,5,Days,5,Days,61,65,35.93,66.46,71.85,41.93,77.57,83.85,44.18,81.73,88.35,50.93,94.22,101.85
Travel Insuranz,Classic,6,Days,6,Days,61,65,38.93,72.02,77.85,53.93,99.77,107.85,56.78,105.04,113.55,67.43,124.74,134.85
Travel Insuranz,Classic,7,Days,7,Days,61,65,38.93,72.02,77.85,53.93,99.77,107.85,56.78,105.04,113.55,67.43,124.74,134.85
Travel Insuranz,Classic,8,Days,8,Days,61,65,38.93,72.02,77.85,53.93,99.77,107.85,56.78,105.04,113.55,67.43,124.74,134.85
Travel Insuranz,Classic,9,Days,9,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,10,Days,10,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,11,Days,11,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,12,Days,12,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,13,Days,13,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,14,Days,14,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,15,Days,15,Days,61,65,53.93,99.77,107.85,71.93,133.07,143.85,76.43,141.39,152.85,94.43,174.70,188.85
Travel Insuranz,Classic,16,Days,16,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,17,Days,17,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,18,Days,18,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,19,Days,19,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,20,Days,20,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,21,Days,21,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,22,Days,22,Days,61,65,61.43,113.64,122.85,82.43,152.49,164.85,89.93,166.37,179.85,113.93,210.77,227.85
Travel Insuranz,Classic,23,Days,23,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,24,Days,24,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,25,Days,25,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,26,Days,26,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,27,Days,27,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,28,Days,28,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,29,Days,29,Days,61,65,67.43,124.74,134.85,100.43,185.80,200.85,107.93,199.67,215.85,134.93,249.62,269.85
Travel Insuranz,Classic,30,Days,30,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,31,Days,31,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,32,Days,32,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,33,Days,33,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,34,Days,34,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,35,Days,35,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,36,Days,36,Days,61,65,91.43,169.15,182.85,122.93,227.42,245.85,131.93,244.07,263.85,161.93,299.58,323.85
Travel Insuranz,Classic,37,Days,37,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,38,Days,38,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,39,Days,39,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,40,Days,40,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,41,Days,41,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,42,Days,42,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,43,Days,43,Days,61,65,109.43,202.45,218.85,148.43,274.60,296.85,158.93,294.03,317.85,188.93,349.53,377.85
Travel Insuranz,Classic,44,Days,44,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,45,Days,45,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,46,Days,46,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,47,Days,47,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,48,Days,48,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,49,Days,49,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,50,Days,50,Days,61,65,124.43,230.20,248.85,172.43,319.00,344.85,185.93,343.98,371.85,217.43,402.26,434.85
Travel Insuranz,Classic,51,Days,51,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,52,Days,52,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,53,Days,53,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,54,Days,54,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,55,Days,55,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,56,Days,56,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,57,Days,57,Days,61,65,131.93,244.07,263.85,181.43,335.65,362.85,194.93,360.63,389.85,229.43,424.46,458.85
Travel Insuranz,Classic,58,Days,58,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,59,Days,59,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,60,Days,60,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,61,Days,61,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,62,Days,62,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,63,Days,63,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,64,Days,64,Days,61,65,139.43,257.95,278.85,191.93,355.08,383.85,206.93,382.83,413.85,242.93,449.44,485.85
Travel Insuranz,Classic,65,Days,65,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,66,Days,66,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,67,Days,67,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,68,Days,68,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,69,Days,69,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,70,Days,70,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,71,Days,71,Days,61,65,146.93,271.83,293.85,203.93,377.28,407.85,218.93,405.03,437.85,254.93,471.64,509.85
Travel Insuranz,Classic,72,Days,72,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,73,Days,73,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,74,Days,74,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,75,Days,75,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,76,Days,76,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,77,Days,77,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,78,Days,78,Days,61,65,154.43,285.70,308.85,212.93,393.93,425.85,229.43,424.46,458.85,266.93,493.84,533.85
Travel Insuranz,Classic,79,Days,79,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,80,Days,80,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,81,Days,81,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,82,Days,82,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,83,Days,83,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,84,Days,84,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,85,Days,85,Days,61,65,161.93,299.58,323.85,221.93,410.58,443.85,239.93,443.89,479.85,278.93,516.04,557.85
Travel Insuranz,Classic,86,Days,86,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,87,Days,87,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,88,Days,88,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,89,Days,89,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,90,Days,90,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,91,Days,91,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,92,Days,92,Days,61,65,169.43,313.45,338.85,232.43,430.01,464.85,250.43,463.31,500.85,292.43,541.02,584.85
Travel Insuranz,Classic,93,Days,93,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,94,Days,94,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,95,Days,95,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,96,Days,96,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,97,Days,97,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,98,Days,98,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,99,Days,99,Days,61,65,175.43,324.55,350.85,241.43,446.66,482.85,260.93,482.74,521.85,304.43,563.22,608.85
Travel Insuranz,Classic,100,Days,100,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,101,Days,101,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,102,Days,102,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,103,Days,103,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,104,Days,104,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,105,Days,105,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,106,Days,106,Days,61,65,182.93,338.43,365.85,251.93,466.09,503.85,271.43,502.16,542.85,316.43,585.42,632.85
Travel Insuranz,Classic,107,Days,107,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,108,Days,108,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,109,Days,109,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,110,Days,110,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,111,Days,111,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,112,Days,112,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,113,Days,113,Days,61,65,190.43,352.31,380.85,262.43,485.51,524.85,283.43,524.36,566.85,329.93,610.39,659.85
Travel Insuranz,Classic,114,Days,114,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,115,Days,115,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,116,Days,116,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,117,Days,117,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,118,Days,118,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,119,Days,119,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
Travel Insuranz,Classic,120,Days,120,Days,61,65,197.93,366.18,395.85,272.93,504.94,545.85,293.93,543.79,587.85,341.93,632.60,683.85
